smiles,08db82d861b671e7327435adb0af8d8b,095fb41a59ca6f9f7711a6343b066366,177e811e75430142a666759fd698b6e5,2066fd7240ddbab01a5e546f8a5f4d3a,3c201c7b515ba38b493832d7d6ce9bd5,4ca87b12317d982c13244febc8539f5a,5b0fe37d404cd3c110d464704646dcec,620b5ed985061392ed8aae9f9528d061,647f8503dc05a8ce2e32ee1f93b0974d,67dd3fe06af18cad6fa175f729322bf3,6ca673946935809de97f788926b01dd0,750c44ea570e336935edbe8acac0bf2c,78d09c9bdd2584d3854a898d227d641f,7b5965f53b5d5bb34830d36868920337,7f73c5dd89b7b6d8ca56c162eee39ae0,80121ad0b332d2951073b235cff9295a,93411e5dfe32b461732e76df488a6224,950edee628a799c6d21b79616a3c2922,9a0ea9c5d064d5578aba12a00c1e51d1,aab458b586520ad6a82e21e396e745fa,bf615fc2b04369c84661b7e8b940d315,c6eb716f36a79621c8c73c735dd764f1,de4ea86d93119b0ed700c0fefbdba03a,e88725960b249dc424ccffef189c0409,fdec110d610fe1b09f58d831c373b615,fe20600845ef96e5518a9f0e76e56fa5
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccc(Cl)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CS)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccc([N+](=O)[O-])cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CS)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccc2ccccc2c1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(=O)O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccc2ccccc2c1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC1CSSCC(C(N)=O)NC1=O)C1CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)N1CC2CC1C(=O)NC(C(N)=O)CSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)N1CCSSCC(C(N)=O)NC(=O)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CC(=O)NCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSCSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSC2CC(C(N)=O)N(C2)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(=O)O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCCN(CC(N)=O)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CNC1CSSCC(C(N)=O)NC1=O)CC1CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(CO)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)NCC(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1NCCc2ccccc21)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CCCCN(CC(N)=O)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CCSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CCSSCCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1C[Se]SCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1CSSCC(NC(=O)C(N)CC(N)=O)C(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1CSSCC(NC(=O)C(N)CC(N)=O)C(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1cccc2ccccc12)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1CSSCC(NC(=O)C(N)CC(N)=O)C(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1Cc2ccccc2CN1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)C1Cc2ccccc2CN1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1C[Se][Se]CC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)CC1(CC(=O)N2CCN(C3c4ccccc4NC(=O)c4ccccc43)CC2)CCCC1)C(=O)NCCn1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)Cc1ccc(F)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)Cc1cccc(Br)c1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)Cc1cccc(Cl)c1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)c1cc2ccccc2cc1N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)c1ccc(F)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)c1cccc(Br)c1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)c1cccc(Cl)c1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC(NC(=O)c1cnc2ccccc2c1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC1CSSCC(C(N)=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCNC(=O)C1(Nc2ccccc2)CCN(Cc2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)N1C(=O)OC(CNC(=O)C(N)Cc2ccc(O)cc2)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(N)Cc1cccc(O)c1,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C1(c2ccc(F)cc2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C1(c2ccc(F)cn2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C1CC(=O)NCCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,0.0,0.0
NC(=O)C1CC(=O)NCCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)N2CCC(CC2)C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0
NC(=O)C1CC(=O)NCCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC(C2)C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0
NC(=O)C1CC(=O)NCCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,0.0
NC(=O)C1CC(=O)NCCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCCC2C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0
NC(=O)C1CC(=O)NCCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,0.0,0.0,0.0,0.0
NC(=O)C1CCC(=O)NCCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,0.0,0.0
NC(=O)C1CCCCNC(=O)CCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0
NC(=O)C1CSCSCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccc3ccccc3c2)C(=O)NC(Cc2ccccc2)C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C1CSCSCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2cccc3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C1CSCSCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccc3ccccc3c2)C(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
